EntityName,CIK,Metric,end,val,start,year,quarter
THE BOEING COMPANY,12927,NetIncomeLoss,2018-03-31,2477000000.0,2018-01-01,2018,1
THE BOEING COMPANY,12927,NetIncomeLoss,2018-06-30,2196000000.0,2018-04-01,2018,2
THE BOEING COMPANY,12927,NetIncomeLoss,2018-09-30,2363000000.0,2018-07-01,2018,3
THE BOEING COMPANY,12927,NetIncomeLoss,2018-12-31,3424000000.0,2018-10-01,2018,4
THE BOEING COMPANY,12927,Assets,2018-12-31,117359000000.0,,2018,5
THE BOEING COMPANY,12927,CapitalExpendituresIncurredButNotYetPaid,2018-12-31,338000000.0,2018-01-01,2018,5
THE BOEING COMPANY,12927,NetIncomeLoss,2018-12-31,10460000000.0,2018-01-01,2018,5
THE BOEING COMPANY,12927,NetIncomeLoss,2019-03-31,2149000000.0,2019-01-01,2019,1
THE BOEING COMPANY,12927,NetIncomeLoss,2019-06-30,-2942000000.0,2019-04-01,2019,2
THE BOEING COMPANY,12927,NetIncomeLoss,2019-09-30,1167000000.0,2019-07-01,2019,3
THE BOEING COMPANY,12927,NetIncomeLoss,2019-12-31,-1010000000.0,2019-10-01,2019,4
THE BOEING COMPANY,12927,Assets,2019-12-31,133625000000.0,,2019,5
THE BOEING COMPANY,12927,CapitalExpendituresIncurredButNotYetPaid,2019-12-31,256000000.0,2019-01-01,2019,5
THE BOEING COMPANY,12927,NetIncomeLoss,2019-12-31,-636000000.0,2019-01-01,2019,5
THE BOEING COMPANY,12927,NetIncomeLoss,2020-12-31,-8420000000.0,2020-10-01,2020,4
THE BOEING COMPANY,12927,Assets,2020-12-31,152136000000.0,,2020,5
THE BOEING COMPANY,12927,CapitalExpendituresIncurredButNotYetPaid,2020-12-31,182000000.0,2020-01-01,2020,5
THE BOEING COMPANY,12927,NetIncomeLoss,2020-12-31,-11873000000.0,2020-01-01,2020,5
THE BOEING COMPANY,12927,Assets,2021-12-31,138552000000.0,,2021,5
THE BOEING COMPANY,12927,CapitalExpendituresIncurredButNotYetPaid,2021-12-31,295000000.0,2021-01-01,2021,5
THE BOEING COMPANY,12927,NetIncomeLoss,2021-12-31,-4202000000.0,2021-01-01,2021,5
THE BOEING COMPANY,12927,CapitalExpendituresIncurredButNotYetPaid,2022-12-31,396000000.0,2022-01-01,2022,5
THE BOEING COMPANY,12927,NetIncomeLoss,2022-12-31,-4935000000.0,2022-01-01,2022,5
